Zeile;Time;Concentration;Mean 10s;TimeMean
52571;;;#DIV/0!;00.01.1900 00:00:00
52572;;;#DIV/0!;00.01.1900 00:00:00
52573;;;#DIV/0!;00.01.1900 00:00:00
52574;;;#DIV/0!;00.01.1900 00:00:00
52575;;;#DIV/0!;00.01.1900 00:00:00
52576;;;#DIV/0!;00.01.1900 00:00:00
52577;;;#DIV/0!;00.01.1900 00:00:00
52578;;;#DIV/0!;00.01.1900 00:00:00
52579;;;#DIV/0!;00.01.1900 00:00:00
52580;;;#DIV/0!;00.01.1900 00:00:00
52581;;;#DIV/0!;00.01.1900 00:00:00
52582;;;#DIV/0!;00.01.1900 00:00:00
52583;;;#DIV/0!;00.01.1900 00:00:00
52584;;;#DIV/0!;00.01.1900 00:00:00
52585;;;#DIV/0!;00.01.1900 00:00:00
52586;;;#DIV/0!;00.01.1900 00:00:00
52587;;;#DIV/0!;00.01.1900 00:00:00
52588;;;#DIV/0!;00.01.1900 00:00:00
52589;;;#DIV/0!;00.01.1900 00:00:00
52590;;;#DIV/0!;00.01.1900 00:00:00
52591;;;#DIV/0!;00.01.1900 00:00:00
52592;;;#DIV/0!;00.01.1900 00:00:00
52593;;;#DIV/0!;00.01.1900 00:00:00
52594;;;#DIV/0!;00.01.1900 00:00:00
52595;;;#DIV/0!;00.01.1900 00:00:00
52596;;;#DIV/0!;00.01.1900 00:00:00
52597;;;#DIV/0!;00.01.1900 00:00:00
52598;;;#DIV/0!;00.01.1900 00:00:00
52599;;;#DIV/0!;00.01.1900 00:00:00
52600;;;#DIV/0!;00.01.1900 00:00:00
52601;;;#DIV/0!;00.01.1900 00:00:00
52602;;;#DIV/0!;00.01.1900 00:00:00
52603;;;#DIV/0!;00.01.1900 00:00:00
52604;;;#DIV/0!;00.01.1900 00:00:00
52605;;;#DIV/0!;00.01.1900 00:00:00
52606;;;#DIV/0!;00.01.1900 00:00:00
52607;;;#DIV/0!;00.01.1900 00:00:00
52608;;;#DIV/0!;00.01.1900 00:00:00
52609;;;#DIV/0!;00.01.1900 00:00:00
52610;;;#DIV/0!;00.01.1900 00:00:00
52611;;;#DIV/0!;00.01.1900 00:00:00
52612;;;#DIV/0!;00.01.1900 00:00:00
52613;;;#DIV/0!;00.01.1900 00:00:00
52614;;;#DIV/0!;00.01.1900 00:00:00
52615;;;#DIV/0!;00.01.1900 00:00:00
52616;;;#DIV/0!;00.01.1900 00:00:00
52617;;;#DIV/0!;00.01.1900 00:00:00
52618;;;#DIV/0!;00.01.1900 00:00:00
52619;;;#DIV/0!;00.01.1900 00:00:00
52620;;;#DIV/0!;00.01.1900 00:00:00
52621;;;#DIV/0!;00.01.1900 00:00:00
52622;;;#DIV/0!;00.01.1900 00:00:00
52623;;;#DIV/0!;00.01.1900 00:00:00
52624;;;#DIV/0!;00.01.1900 00:00:00
52625;;;#DIV/0!;00.01.1900 00:00:00
52626;;;#DIV/0!;00.01.1900 00:00:00
52627;;;#DIV/0!;00.01.1900 00:00:00
52628;;;#DIV/0!;00.01.1900 00:00:00
52629;;;#DIV/0!;00.01.1900 00:00:00
52630;;;#DIV/0!;00.01.1900 00:00:00
52631;;;#DIV/0!;00.01.1900 00:00:00
52632;;;#DIV/0!;00.01.1900 00:00:00
52633;;;#DIV/0!;00.01.1900 00:00:00
52634;;;#DIV/0!;00.01.1900 00:00:00
52635;;;#DIV/0!;00.01.1900 00:00:00
52636;;;#DIV/0!;00.01.1900 00:00:00
52637;;;#DIV/0!;00.01.1900 00:00:00
52638;;;#DIV/0!;00.01.1900 00:00:00
52639;;;#DIV/0!;00.01.1900 00:00:00
52640;;;#DIV/0!;00.01.1900 00:00:00
52641;;;#DIV/0!;00.01.1900 00:00:00
52642;;;#DIV/0!;00.01.1900 00:00:00
52643;;;#DIV/0!;00.01.1900 00:00:00
52644;;;#DIV/0!;00.01.1900 00:00:00
52645;;;#DIV/0!;00.01.1900 00:00:00
52646;;;#DIV/0!;00.01.1900 00:00:00
52647;;;#DIV/0!;00.01.1900 00:00:00
52648;;;#DIV/0!;00.01.1900 00:00:00
52649;;;#DIV/0!;00.01.1900 00:00:00
52650;;;#DIV/0!;00.01.1900 00:00:00
52651;;;#DIV/0!;00.01.1900 00:00:00
52652;;;#DIV/0!;00.01.1900 00:00:00
52653;;;#DIV/0!;00.01.1900 00:00:00
52654;;;#DIV/0!;00.01.1900 00:00:00
52655;;;#DIV/0!;00.01.1900 00:00:00
52656;;;#DIV/0!;00.01.1900 00:00:00
52657;;;#DIV/0!;00.01.1900 00:00:00
52658;;;#DIV/0!;00.01.1900 00:00:00
52659;;;#DIV/0!;00.01.1900 00:00:00
52660;;;#DIV/0!;00.01.1900 00:00:00
52661;;;#DIV/0!;00.01.1900 00:00:00
52662;;;#DIV/0!;00.01.1900 00:00:00
52663;;;#DIV/0!;00.01.1900 00:00:00
52664;;;#DIV/0!;00.01.1900 00:00:00
52665;;;#DIV/0!;00.01.1900 00:00:00
52666;;;#DIV/0!;00.01.1900 00:00:00
52667;;;#DIV/0!;00.01.1900 00:00:00
52668;;;#DIV/0!;00.01.1900 00:00:00
52669;;;#DIV/0!;00.01.1900 00:00:00
52670;;;#DIV/0!;00.01.1900 00:00:00
52671;;;#DIV/0!;00.01.1900 00:00:00
52672;;;#DIV/0!;00.01.1900 00:00:00
52673;;;#DIV/0!;00.01.1900 00:00:00
52674;;;#DIV/0!;00.01.1900 00:00:00
52675;;;#DIV/0!;00.01.1900 00:00:00
52676;;;#DIV/0!;00.01.1900 00:00:00
52677;;;#DIV/0!;00.01.1900 00:00:00
52678;;;#DIV/0!;00.01.1900 00:00:00
52679;;;#DIV/0!;00.01.1900 00:00:00
52680;;;#DIV/0!;00.01.1900 00:00:00
52681;;;#DIV/0!;00.01.1900 00:00:00
52682;;;#DIV/0!;00.01.1900 00:00:00
52683;;;#DIV/0!;00.01.1900 00:00:00
52684;;;#DIV/0!;00.01.1900 00:00:00
52685;;;#DIV/0!;00.01.1900 00:00:00
52686;;;#DIV/0!;00.01.1900 00:00:00
52687;;;#DIV/0!;00.01.1900 00:00:00
52688;;;#DIV/0!;00.01.1900 00:00:00
52689;;;#DIV/0!;00.01.1900 00:00:00
52690;;;#DIV/0!;00.01.1900 00:00:00
52691;;;#DIV/0!;00.01.1900 00:00:00
52692;;;#DIV/0!;00.01.1900 00:00:00
52693;;;#DIV/0!;00.01.1900 00:00:00
52694;;;#DIV/0!;00.01.1900 00:00:00
52695;;;#DIV/0!;00.01.1900 00:00:00
52696;;;#DIV/0!;00.01.1900 00:00:00
52697;;;#DIV/0!;00.01.1900 00:00:00
52698;;;#DIV/0!;00.01.1900 00:00:00
52699;;;#DIV/0!;00.01.1900 00:00:00
52700;;;#DIV/0!;00.01.1900 00:00:00
52701;;;#DIV/0!;00.01.1900 00:00:00
52702;;;#DIV/0!;00.01.1900 00:00:00
52703;;;#DIV/0!;00.01.1900 00:00:00
52704;;;#DIV/0!;00.01.1900 00:00:00
52705;;;#DIV/0!;00.01.1900 00:00:00
52706;;;#DIV/0!;00.01.1900 00:00:00
52707;;;#DIV/0!;00.01.1900 00:00:00
52708;;;#DIV/0!;00.01.1900 00:00:00
52709;;;#DIV/0!;00.01.1900 00:00:00
52710;;;#DIV/0!;00.01.1900 00:00:00
52711;;;#DIV/0!;00.01.1900 00:00:00
52712;;;#DIV/0!;00.01.1900 00:00:00
52713;;;#DIV/0!;00.01.1900 00:00:00
52714;;;#DIV/0!;00.01.1900 00:00:00
52715;;;#DIV/0!;00.01.1900 00:00:00
52716;;;#DIV/0!;00.01.1900 00:00:00
52717;;;#DIV/0!;00.01.1900 00:00:00
52718;;;#DIV/0!;00.01.1900 00:00:00
52719;;;#DIV/0!;00.01.1900 00:00:00
52720;;;#DIV/0!;00.01.1900 00:00:00
52721;;;#DIV/0!;00.01.1900 00:00:00
52722;;;#DIV/0!;00.01.1900 00:00:00
52723;;;#DIV/0!;00.01.1900 00:00:00
52724;;;#DIV/0!;00.01.1900 00:00:00
52725;;;#DIV/0!;00.01.1900 00:00:00
52726;;;#DIV/0!;00.01.1900 00:00:00
52727;;;#DIV/0!;00.01.1900 00:00:00
52728;;;#DIV/0!;00.01.1900 00:00:00
52729;;;#DIV/0!;00.01.1900 00:00:00
52730;;;#DIV/0!;00.01.1900 00:00:00
52731;;;#DIV/0!;00.01.1900 00:00:00
52732;;;#DIV/0!;00.01.1900 00:00:00
52733;;;#DIV/0!;00.01.1900 00:00:00
52734;;;#DIV/0!;00.01.1900 00:00:00
52735;;;#DIV/0!;00.01.1900 00:00:00
52736;;;#DIV/0!;00.01.1900 00:00:00
52737;;;#DIV/0!;00.01.1900 00:00:00
52738;;;#DIV/0!;00.01.1900 00:00:00
52739;;;#DIV/0!;00.01.1900 00:00:00
52740;;;#DIV/0!;00.01.1900 00:00:00
52741;;;#DIV/0!;00.01.1900 00:00:00
52742;;;#DIV/0!;00.01.1900 00:00:00
52743;;;#DIV/0!;00.01.1900 00:00:00
52744;;;#DIV/0!;00.01.1900 00:00:00
52745;;;#DIV/0!;00.01.1900 00:00:00
52746;;;#DIV/0!;00.01.1900 00:00:00
52747;;;#DIV/0!;00.01.1900 00:00:00
52748;;;#DIV/0!;00.01.1900 00:00:00
52749;;;#DIV/0!;00.01.1900 00:00:00
52750;;;#DIV/0!;00.01.1900 00:00:00
52751;;;#DIV/0!;00.01.1900 00:00:00
52752;;;#DIV/0!;00.01.1900 00:00:00
52753;;;#DIV/0!;00.01.1900 00:00:00
52754;;;#DIV/0!;00.01.1900 00:00:00
52755;;;#DIV/0!;00.01.1900 00:00:00
52756;;;#DIV/0!;00.01.1900 00:00:00
52757;;;#DIV/0!;00.01.1900 00:00:00
52758;;;#DIV/0!;00.01.1900 00:00:00
52759;;;#DIV/0!;00.01.1900 00:00:00
52760;;;#DIV/0!;00.01.1900 00:00:00
52761;;;#DIV/0!;00.01.1900 00:00:00
52762;;;#DIV/0!;00.01.1900 00:00:00
52763;;;#DIV/0!;00.01.1900 00:00:00
52764;;;#DIV/0!;00.01.1900 00:00:00
52765;;;#DIV/0!;00.01.1900 00:00:00
52766;;;#DIV/0!;00.01.1900 00:00:00
52767;;;#DIV/0!;00.01.1900 00:00:00
52768;;;#DIV/0!;00.01.1900 00:00:00
52769;;;#DIV/0!;00.01.1900 00:00:00
52770;;;#DIV/0!;00.01.1900 00:00:00
52771;;;#DIV/0!;00.01.1900 00:00:00
52772;;;#DIV/0!;00.01.1900 00:00:00
52773;;;#DIV/0!;00.01.1900 00:00:00
52774;;;#DIV/0!;00.01.1900 00:00:00
52775;;;#DIV/0!;00.01.1900 00:00:00
52776;;;#DIV/0!;00.01.1900 00:00:00
52777;;;#DIV/0!;00.01.1900 00:00:00
52778;;;#DIV/0!;00.01.1900 00:00:00
52779;;;#DIV/0!;00.01.1900 00:00:00
52780;;;#DIV/0!;00.01.1900 00:00:00
52781;;;#DIV/0!;00.01.1900 00:00:00
52782;;;#DIV/0!;00.01.1900 00:00:00
52783;;;#DIV/0!;00.01.1900 00:00:00
52784;;;#DIV/0!;00.01.1900 00:00:00
52785;;;#DIV/0!;00.01.1900 00:00:00
52786;;;#DIV/0!;00.01.1900 00:00:00
52787;;;#DIV/0!;00.01.1900 00:00:00
52788;;;#DIV/0!;00.01.1900 00:00:00
52789;;;#DIV/0!;00.01.1900 00:00:00
52790;;;#DIV/0!;00.01.1900 00:00:00
52791;;;#DIV/0!;00.01.1900 00:00:00
52792;;;#DIV/0!;00.01.1900 00:00:00
52793;;;#DIV/0!;00.01.1900 00:00:00
52794;;;#DIV/0!;00.01.1900 00:00:00
52795;;;#DIV/0!;00.01.1900 00:00:00
52796;;;#DIV/0!;00.01.1900 00:00:00
52797;;;#DIV/0!;00.01.1900 00:00:00
52798;;;#DIV/0!;00.01.1900 00:00:00
52799;;;#DIV/0!;00.01.1900 00:00:00
52800;;;#DIV/0!;00.01.1900 00:00:00
52801;;;#DIV/0!;00.01.1900 00:00:00
52802;;;#DIV/0!;00.01.1900 00:00:00
52803;;;#DIV/0!;00.01.1900 00:00:00
52804;;;#DIV/0!;00.01.1900 00:00:00
52805;;;#DIV/0!;00.01.1900 00:00:00
52806;;;#DIV/0!;00.01.1900 00:00:00
52807;;;#DIV/0!;00.01.1900 00:00:00
52808;;;#DIV/0!;00.01.1900 00:00:00
52809;;;#DIV/0!;00.01.1900 00:00:00
52810;;;#DIV/0!;00.01.1900 00:00:00
52811;;;#DIV/0!;00.01.1900 00:00:00
52812;;;#DIV/0!;00.01.1900 00:00:00
52813;;;#DIV/0!;00.01.1900 00:00:00
52814;;;#DIV/0!;00.01.1900 00:00:00
52815;;;#DIV/0!;00.01.1900 00:00:00
52816;;;#DIV/0!;00.01.1900 00:00:00
52817;;;#DIV/0!;00.01.1900 00:00:00
52818;;;#DIV/0!;00.01.1900 00:00:00
52819;;;#DIV/0!;00.01.1900 00:00:00
52820;;;#DIV/0!;00.01.1900 00:00:00
52821;;;#DIV/0!;00.01.1900 00:00:00
52822;;;#DIV/0!;00.01.1900 00:00:00
52823;;;#DIV/0!;00.01.1900 00:00:00
52824;;;#DIV/0!;00.01.1900 00:00:00
52825;;;#DIV/0!;00.01.1900 00:00:00
52826;;;#DIV/0!;00.01.1900 00:00:00
52827;;;#DIV/0!;00.01.1900 00:00:00
52828;;;#DIV/0!;00.01.1900 00:00:00
52829;;;#DIV/0!;00.01.1900 00:00:00
52830;;;#DIV/0!;00.01.1900 00:00:00
52831;;;#DIV/0!;00.01.1900 00:00:00
52832;;;#DIV/0!;00.01.1900 00:00:00
52833;;;#DIV/0!;00.01.1900 00:00:00
52834;;;#DIV/0!;00.01.1900 00:00:00
52835;;;#DIV/0!;00.01.1900 00:00:00
52836;;;#DIV/0!;00.01.1900 00:00:00
52837;;;#DIV/0!;00.01.1900 00:00:00
52838;;;#DIV/0!;00.01.1900 00:00:00
52839;;;#DIV/0!;00.01.1900 00:00:00
52840;;;#DIV/0!;00.01.1900 00:00:00
52841;;;#DIV/0!;00.01.1900 00:00:00
52842;;;#DIV/0!;00.01.1900 00:00:00
52843;;;#DIV/0!;00.01.1900 00:00:00
52844;;;#DIV/0!;00.01.1900 00:00:00
52845;;;#DIV/0!;00.01.1900 00:00:00
52846;;;#DIV/0!;00.01.1900 00:00:00
52847;;;#DIV/0!;00.01.1900 00:00:00
52848;;;#DIV/0!;00.01.1900 00:00:00
52849;;;#DIV/0!;00.01.1900 00:00:00
52850;;;#DIV/0!;00.01.1900 00:00:00
52851;;;#DIV/0!;00.01.1900 00:00:00
52852;;;#DIV/0!;00.01.1900 00:00:00
52853;;;#DIV/0!;00.01.1900 00:00:00
52854;;;#DIV/0!;00.01.1900 00:00:00
52855;;;#DIV/0!;00.01.1900 00:00:00
52856;;;#DIV/0!;00.01.1900 00:00:00
52857;;;#DIV/0!;00.01.1900 00:00:00
52858;;;#DIV/0!;00.01.1900 00:00:00
52859;;;#DIV/0!;00.01.1900 00:00:00
52860;;;#DIV/0!;00.01.1900 00:00:00
52861;;;#DIV/0!;00.01.1900 00:00:00
52862;;;#DIV/0!;00.01.1900 00:00:00
52863;;;#DIV/0!;00.01.1900 00:00:00
52864;;;#DIV/0!;00.01.1900 00:00:00
52865;;;#DIV/0!;00.01.1900 00:00:00
52866;;;#DIV/0!;00.01.1900 00:00:00
52867;;;#DIV/0!;00.01.1900 00:00:00
52868;;;#DIV/0!;00.01.1900 00:00:00
52869;;;#DIV/0!;00.01.1900 00:00:00
52870;;;#DIV/0!;00.01.1900 00:00:00
52871;;;#DIV/0!;00.01.1900 00:00:00
52872;;;#DIV/0!;00.01.1900 00:00:00
52873;;;#DIV/0!;00.01.1900 00:00:00
52874;;;#DIV/0!;00.01.1900 00:00:00
52875;;;#DIV/0!;00.01.1900 00:00:00
52876;;;#DIV/0!;00.01.1900 00:00:00
52877;;;#DIV/0!;00.01.1900 00:00:00
52878;;;#DIV/0!;00.01.1900 00:00:00
52879;;;#DIV/0!;00.01.1900 00:00:00
52880;;;#DIV/0!;00.01.1900 00:00:00
52881;;;#DIV/0!;00.01.1900 00:00:00
52882;;;#DIV/0!;00.01.1900 00:00:00
52883;;;#DIV/0!;00.01.1900 00:00:00
52884;;;#DIV/0!;00.01.1900 00:00:00
52885;;;#DIV/0!;00.01.1900 00:00:00
52886;;;#DIV/0!;00.01.1900 00:00:00
52887;;;#DIV/0!;00.01.1900 00:00:00
52888;;;#DIV/0!;00.01.1900 00:00:00
52889;;;#DIV/0!;00.01.1900 00:00:00
52890;;;#DIV/0!;00.01.1900 00:00:00
52891;;;#DIV/0!;00.01.1900 00:00:00
52892;;;#DIV/0!;00.01.1900 00:00:00
52893;;;#DIV/0!;00.01.1900 00:00:00
52894;;;#DIV/0!;00.01.1900 00:00:00
52895;;;#DIV/0!;00.01.1900 00:00:00
52896;;;#DIV/0!;00.01.1900 00:00:00
52897;;;#DIV/0!;00.01.1900 00:00:00
52898;;;#DIV/0!;00.01.1900 00:00:00
52899;;;#DIV/0!;00.01.1900 00:00:00
52900;;;#DIV/0!;00.01.1900 00:00:00
52901;;;#DIV/0!;00.01.1900 00:00:00
52902;;;#DIV/0!;00.01.1900 00:00:00
52903;;;#DIV/0!;00.01.1900 00:00:00
52904;;;#DIV/0!;00.01.1900 00:00:00
52905;;;#DIV/0!;00.01.1900 00:00:00
52906;;;#DIV/0!;00.01.1900 00:00:00
52907;;;#DIV/0!;00.01.1900 00:00:00
52908;;;#DIV/0!;00.01.1900 00:00:00
52909;;;#DIV/0!;00.01.1900 00:00:00
52910;;;#DIV/0!;00.01.1900 00:00:00
52911;;;#DIV/0!;00.01.1900 00:00:00
52912;;;#DIV/0!;00.01.1900 00:00:00
52913;;;#DIV/0!;00.01.1900 00:00:00
52914;;;#DIV/0!;00.01.1900 00:00:00
52915;;;#DIV/0!;00.01.1900 00:00:00
52916;;;#DIV/0!;00.01.1900 00:00:00
52917;;;#DIV/0!;00.01.1900 00:00:00
52918;;;#DIV/0!;00.01.1900 00:00:00
52919;;;#DIV/0!;00.01.1900 00:00:00
52920;;;#DIV/0!;00.01.1900 00:00:00
52921;;;#DIV/0!;00.01.1900 00:00:00
52922;;;#DIV/0!;00.01.1900 00:00:00
52923;;;#DIV/0!;00.01.1900 00:00:00
52924;;;#DIV/0!;00.01.1900 00:00:00
52925;;;#DIV/0!;00.01.1900 00:00:00
52926;;;#DIV/0!;00.01.1900 00:00:00
52927;;;#DIV/0!;00.01.1900 00:00:00
52928;;;#DIV/0!;00.01.1900 00:00:00
52929;;;#DIV/0!;00.01.1900 00:00:00
52930;;;#DIV/0!;00.01.1900 00:00:00
52931;;;#DIV/0!;00.01.1900 00:00:00
52932;;;#DIV/0!;00.01.1900 00:00:00
52933;;;#DIV/0!;00.01.1900 00:00:00
52934;;;#DIV/0!;00.01.1900 00:00:00
52935;;;#DIV/0!;00.01.1900 00:00:00
52936;;;#DIV/0!;00.01.1900 00:00:00
52937;;;#DIV/0!;00.01.1900 00:00:00
52938;;;#DIV/0!;00.01.1900 00:00:00
52939;;;#DIV/0!;00.01.1900 00:00:00
52940;;;#DIV/0!;00.01.1900 00:00:00
52941;;;#DIV/0!;00.01.1900 00:00:00
52942;;;#DIV/0!;00.01.1900 00:00:00
52943;;;#DIV/0!;00.01.1900 00:00:00
52944;;;#DIV/0!;00.01.1900 00:00:00
52945;;;#DIV/0!;00.01.1900 00:00:00
52946;;;#DIV/0!;00.01.1900 00:00:00
52947;;;#DIV/0!;00.01.1900 00:00:00
52948;;;#DIV/0!;00.01.1900 00:00:00
52949;;;#DIV/0!;00.01.1900 00:00:00
52950;;;#DIV/0!;00.01.1900 00:00:00
52951;;;#DIV/0!;00.01.1900 00:00:00
52952;;;#DIV/0!;00.01.1900 00:00:00
52953;;;#DIV/0!;00.01.1900 00:00:00
52954;;;#DIV/0!;00.01.1900 00:00:00
52955;;;#DIV/0!;00.01.1900 00:00:00
52956;;;#DIV/0!;00.01.1900 00:00:00
52957;;;#DIV/0!;00.01.1900 00:00:00
52958;;;#DIV/0!;00.01.1900 00:00:00
52959;;;#DIV/0!;00.01.1900 00:00:00
52960;;;#DIV/0!;00.01.1900 00:00:00
52961;;;#DIV/0!;00.01.1900 00:00:00
52962;;;#DIV/0!;00.01.1900 00:00:00
52963;;;#DIV/0!;00.01.1900 00:00:00
52964;;;#DIV/0!;00.01.1900 00:00:00
52965;;;#DIV/0!;00.01.1900 00:00:00
52966;;;#DIV/0!;00.01.1900 00:00:00
52967;;;#DIV/0!;00.01.1900 00:00:00
52968;;;#DIV/0!;00.01.1900 00:00:00
52969;;;#DIV/0!;00.01.1900 00:00:00
52970;;;#DIV/0!;00.01.1900 00:00:00
52971;;;#DIV/0!;00.01.1900 00:00:00
52972;;;#DIV/0!;00.01.1900 00:00:00
52973;;;#DIV/0!;00.01.1900 00:00:00
52974;;;#DIV/0!;00.01.1900 00:00:00
52975;;;#DIV/0!;00.01.1900 00:00:00
52976;;;#DIV/0!;00.01.1900 00:00:00
52977;;;#DIV/0!;00.01.1900 00:00:00
52978;;;#DIV/0!;00.01.1900 00:00:00
52979;;;#DIV/0!;00.01.1900 00:00:00
52980;;;#DIV/0!;00.01.1900 00:00:00
52981;;;#DIV/0!;00.01.1900 00:00:00
52982;;;#DIV/0!;00.01.1900 00:00:00
52983;;;#DIV/0!;00.01.1900 00:00:00
52984;;;#DIV/0!;00.01.1900 00:00:00
52985;;;#DIV/0!;00.01.1900 00:00:00
52986;;;#DIV/0!;00.01.1900 00:00:00
52987;;;#DIV/0!;00.01.1900 00:00:00
52988;;;#DIV/0!;00.01.1900 00:00:00
52989;;;#DIV/0!;00.01.1900 00:00:00
52990;;;#DIV/0!;00.01.1900 00:00:00
52991;;;#DIV/0!;00.01.1900 00:00:00
52992;;;#DIV/0!;00.01.1900 00:00:00
52993;;;#DIV/0!;00.01.1900 00:00:00
52994;;;#DIV/0!;00.01.1900 00:00:00
52995;;;#DIV/0!;00.01.1900 00:00:00
52996;;;#DIV/0!;00.01.1900 00:00:00
52997;;;#DIV/0!;00.01.1900 00:00:00
52998;;;#DIV/0!;00.01.1900 00:00:00
52999;;;#DIV/0!;00.01.1900 00:00:00
53000;;;#DIV/0!;00.01.1900 00:00:00
53001;;;#DIV/0!;00.01.1900 00:00:00
53002;;;#DIV/0!;00.01.1900 00:00:00
53003;;;#DIV/0!;00.01.1900 00:00:00
53004;;;#DIV/0!;00.01.1900 00:00:00
53005;;;#DIV/0!;00.01.1900 00:00:00
53006;;;#DIV/0!;00.01.1900 00:00:00
53007;;;#DIV/0!;00.01.1900 00:00:00
53008;;;#DIV/0!;00.01.1900 00:00:00
53009;;;#DIV/0!;00.01.1900 00:00:00
53010;;;#DIV/0!;00.01.1900 00:00:00
53011;;;#DIV/0!;00.01.1900 00:00:00
53012;;;#DIV/0!;00.01.1900 00:00:00
53013;;;#DIV/0!;00.01.1900 00:00:00
53014;;;#DIV/0!;00.01.1900 00:00:00
53015;;;#DIV/0!;00.01.1900 00:00:00
53016;;;#DIV/0!;00.01.1900 00:00:00
53017;;;#DIV/0!;00.01.1900 00:00:00
53018;;;#DIV/0!;00.01.1900 00:00:00
53019;;;#DIV/0!;00.01.1900 00:00:00
53020;;;#DIV/0!;00.01.1900 00:00:00
53021;;;#DIV/0!;00.01.1900 00:00:00
53022;;;#DIV/0!;00.01.1900 00:00:00
53023;;;#DIV/0!;00.01.1900 00:00:00
53024;;;#DIV/0!;00.01.1900 00:00:00
53025;;;#DIV/0!;00.01.1900 00:00:00
53026;;;#DIV/0!;00.01.1900 00:00:00
53027;;;#DIV/0!;00.01.1900 00:00:00
53028;;;#DIV/0!;00.01.1900 00:00:00
53029;;;#DIV/0!;00.01.1900 00:00:00
53030;;;#DIV/0!;00.01.1900 00:00:00
53031;;;#DIV/0!;00.01.1900 00:00:00
53032;;;#DIV/0!;00.01.1900 00:00:00
53033;;;#DIV/0!;00.01.1900 00:00:00
53034;;;#DIV/0!;00.01.1900 00:00:00
53035;;;#DIV/0!;00.01.1900 00:00:00
53036;;;#DIV/0!;00.01.1900 00:00:00
53037;;;#DIV/0!;00.01.1900 00:00:00
53038;;;#DIV/0!;00.01.1900 00:00:00
53039;;;#DIV/0!;00.01.1900 00:00:00
53040;;;#DIV/0!;00.01.1900 00:00:00
53041;;;#DIV/0!;00.01.1900 00:00:00
53042;;;#DIV/0!;00.01.1900 00:00:00
53043;;;#DIV/0!;00.01.1900 00:00:00
53044;;;#DIV/0!;00.01.1900 00:00:00
53045;;;#DIV/0!;00.01.1900 00:00:00
53046;;;#DIV/0!;00.01.1900 00:00:00
53047;;;#DIV/0!;00.01.1900 00:00:00
53048;;;#DIV/0!;00.01.1900 00:00:00
53049;;;#DIV/0!;00.01.1900 00:00:00
53050;;;#DIV/0!;00.01.1900 00:00:00
53051;;;#DIV/0!;00.01.1900 00:00:00
53052;;;#DIV/0!;00.01.1900 00:00:00
53053;;;#DIV/0!;00.01.1900 00:00:00
53054;;;#DIV/0!;00.01.1900 00:00:00
53055;;;#DIV/0!;00.01.1900 00:00:00
53056;;;#DIV/0!;00.01.1900 00:00:00
53057;;;#DIV/0!;00.01.1900 00:00:00
53058;;;#DIV/0!;00.01.1900 00:00:00
53059;;;#DIV/0!;00.01.1900 00:00:00
53060;;;#DIV/0!;00.01.1900 00:00:00
53061;;;#DIV/0!;00.01.1900 00:00:00
53062;;;#DIV/0!;00.01.1900 00:00:00
53063;;;#DIV/0!;00.01.1900 00:00:00
53064;;;#DIV/0!;00.01.1900 00:00:00
53065;;;#DIV/0!;00.01.1900 00:00:00
53066;;;#DIV/0!;00.01.1900 00:00:00
53067;;;#DIV/0!;00.01.1900 00:00:00
53068;;;#DIV/0!;00.01.1900 00:00:00
53069;;;#DIV/0!;00.01.1900 00:00:00
53070;;;#DIV/0!;00.01.1900 00:00:00
53071;;;#DIV/0!;00.01.1900 00:00:00
53072;;;#DIV/0!;00.01.1900 00:00:00
53073;;;#DIV/0!;00.01.1900 00:00:00
53074;;;#DIV/0!;00.01.1900 00:00:00
53075;;;#DIV/0!;00.01.1900 00:00:00
53076;;;#DIV/0!;00.01.1900 00:00:00
53077;;;#DIV/0!;00.01.1900 00:00:00
53078;;;#DIV/0!;00.01.1900 00:00:00
53079;;;#DIV/0!;00.01.1900 00:00:00
53080;;;#DIV/0!;00.01.1900 00:00:00
53081;;;#DIV/0!;00.01.1900 00:00:00
53082;;;#DIV/0!;00.01.1900 00:00:00
53083;;;#DIV/0!;00.01.1900 00:00:00
53084;;;#DIV/0!;00.01.1900 00:00:00
53085;;;#DIV/0!;00.01.1900 00:00:00
53086;;;#DIV/0!;00.01.1900 00:00:00
53087;;;#DIV/0!;00.01.1900 00:00:00
53088;;;#DIV/0!;00.01.1900 00:00:00
53089;;;#DIV/0!;00.01.1900 00:00:00
53090;;;#DIV/0!;00.01.1900 00:00:00
53091;;;#DIV/0!;00.01.1900 00:00:00
53092;;;#DIV/0!;00.01.1900 00:00:00
53093;;;#DIV/0!;00.01.1900 00:00:00
53094;;;#DIV/0!;00.01.1900 00:00:00
53095;;;#DIV/0!;00.01.1900 00:00:00
53096;;;#DIV/0!;00.01.1900 00:00:00
53097;;;#DIV/0!;00.01.1900 00:00:00
53098;;;#DIV/0!;00.01.1900 00:00:00
53099;;;#DIV/0!;00.01.1900 00:00:00
53100;;;#DIV/0!;00.01.1900 00:00:00
53101;;;#DIV/0!;00.01.1900 00:00:00
53102;;;#DIV/0!;00.01.1900 00:00:00
53103;;;#DIV/0!;00.01.1900 00:00:00
53104;;;#DIV/0!;00.01.1900 00:00:00
53105;;;#DIV/0!;00.01.1900 00:00:00
53106;;;#DIV/0!;00.01.1900 00:00:00
53107;;;#DIV/0!;00.01.1900 00:00:00
