Counts[][0],Counts[][1],Counts[][2],Counts[][3],Counts[][4],Counts[][5],Counts[][6],Counts[][7],Counts[][8],Counts[][9],Counts[][10],Counts[][11],Counts[][12],Counts[][13],Counts[][14],Counts[][15],Counts[][16],Counts[][17],Counts[][18],Counts[][19],Counts[][20],Counts[][21],Counts[][22],Counts[][23],Counts[][24],Counts[][25],Counts[][26],Counts[][27],Counts[][28],Counts[][29],Counts[][30],Counts[][31],Counts[][32],Counts[][33],Counts[][34],Counts[][35],Counts[][36],Counts[][37],Counts[][38],Counts[][39],Counts[][40],Counts[][41],Counts[][42],Counts[][43],Counts[][44],Counts[][45],Counts[][46],Counts[][47],Counts[][48],Counts[][49],Counts[][50],Counts[][51],Counts[][52],Counts[][53],Counts[][54],Counts[][55],Counts[][56],Counts[][57],Counts[][58],Counts[][59],Counts[][60],Counts[][61],Counts[][62],Counts[][63],Counts[][64],Counts[][65],Counts[][66],Counts[][67],Counts[][68],Counts[][69],Counts[][70],Counts[][71],Counts[][72],Counts[][73],Counts[][74],Counts[][75],Counts[][76],Counts[][77],Counts[][78],Counts[][79],Counts[][80],Counts[][81],Counts[][82],Counts[][83],Counts[][84],Counts[][85],Counts[][86],Counts[][87],Counts[][88],Counts[][89],Counts[][90],Counts[][91],Counts[][92],Counts[][93],Counts[][94],Counts[][95],Counts[][96],Counts[][97],Counts[][98],Counts[][99],Counts[][100],Counts[][101],Counts[][102],Counts[][103],Counts[][104],Counts[][105],Counts[][106],Counts[][107],Counts[][108]
479.751,120.689,545.057,744.119,391.737,312.311,597.404,398.677,156.837,607.237,509.427,135.004,590.227,793.74,544.193,709.608,516.791,330.715,212.403,252.581,678.302,567.685,680.593,710.679,362.968,994.25,594.31,499.309,352.194,536.881,428.285,244.544,379.175,324.993,744.386,593.813,437.96,256.658,472.731,445.417,277.402,383.556,410.859,346.871,185.729,271.284,512.321,158.736,211.308,291.76,120.234,235.863,235.599,43.986,229.169,170.21,199.146,369.484,236.733,168.948,295.682,131.547,104.997,66.4575,82.8551,-20.2601,64.3983,200.289,56.2918,5.70746,128.088,40.7169,145.181,-13.0803,83.9062,-25.5656,43.6027,141.364,48.5119,22.1048,223.292,32.1859,53.6882,11.8387,168.118,0,34.5898,0,35.7823,72.4228,0,37.542,38.2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959.501,482.757,335.702,730.645,587.606,276.912,543.619,396.591,540.544,242.393,564.697,714.595,520.789,559.372,731.607,278.546,219.995,729.108,375.849,826.088,476.832,327.709,918.957,602.737,243.726,541.37,481.641,544.147,531.047,329.19,293.55,752.407,353.642,494.579,267.3,542.278,464.543,514.44,375.165,643.229,362.229,393.087,381.567,375.526,285.784,242.55,458.273,281.701,265.161,228.795,118.075,69.2722,292.059,312.186,242.459,203.299,145.016,433.11,117.302,346.47,73.5029,225.114,253.307,302.922,307.276,298.396,117.337,221.674,185.912,227.434,133.66,46.4776,64.1683,254.584,134.472,109.717,21.8014,28.0696,89.8369,33.3812,0.400097,32.1859,32.7054,0,89.7283,-11.2655,-12.0978,-2.46842,0,36.2114,0,0,-11.6586,-16.7585,0,0,0,0,0,0,23.5545,20.8311,0,0,0,0,0,0,54.3611
719.626,363.231,558.424,313.134,293.803,127.702,489.991,332.656,397.072,455.428,145.551,487.003,258.691,421.186,663.48,576.808,46.0322,268.679,210.03,501.788,364.023,385.832,966.555,619.472,627.955,395.589,670.65,738.428,502.081,477.985,582.014,287.698,422.456,221.853,547.235,273.056,201.561,292.03,63.8121,214.631,235.958,339.192,345.189,304.388,60.3738,17.26,114.052,75.4396,314.214,218.422,130.095,317.013,232.76,98.9857,195.802,539.134,141.905,152.533,112.116,139.579,244.15,251.996,130.13,-15.4253,369.948,212.029,211.306,242.734,352.112,35.2952,229.682,-5.372,145.738,193.412,149.169,150.386,67.4121,16.9469,62.0198,0,63.7978,64.3717,86.3936,143.956,67.2472,68.377,34.5898,0,0,144.846,73.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,724.135,559.503,539.419,571.158,830.737,302.066,959.51,540.544,773.725,783.023,870.636,652.584,380.819,555.587,532.422,345.906,669.265,377.125,417.959,618.962,450.011,380.441,744.046,568.442,694.321,315.56,699.329,396.097,335.802,186.898,93.557,162.736,695.187,307.435,214.561,278.334,164.479,420.709,544.675,269.085,197.896,407.46,141.852,454.538,401.875,200.345,246.103,556.46,382.879,523.23,384.668,359.866,409.081,414.918,557.531,339.013,332.39,50.0358,238.846,215.599,282.993,114.983,261.571,111.951,257.783,87.503,139.874,370.729,300.58,295.358,39.5659,235.151,176.993,232.962,154.948,152.098,74.2098,2.18502,115.719,0,96.5576,98.1161,0,0,0,0,0,71.5646,0,0,59.5423,130.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959.501,362.068,447.602,284.184,1300.31,532.317,456.534,914.803,381.715,484.626,450.366,318.478,267.038,853.963,583.889,313.909,513.435,499.871,759.139,495.76,409.071,582.027,135.263,559.335,618.901,409.918,847.893,566.772,649.232,758.684,808.12,441.285,507.038,383.418,220.83,411.47,219.694,164.758,245.634,478.79,587.168,255.735,377.211,371.933,376.174,251.906,131.918,459.185,253.102,107.665,311.581,152.299,479.864,168.693,412.038,157.405,117.106,263.728,85.6163,92.0595,253.551,140.061,258.744,92.9533,154.985,9.85614,58.4812,215.528,68.0668,72.8617,74.4495,0.591787,59.6745,114.956,59.4751,30.1674,30.4197,0,147.975,-3.33744,30.5778,-18.021,0,66.0588,33.6236,0,-17.1553,-5.30049,0,0,0,0,0,0,0,40.3074,0,0,0,0,0,44.731,0,0,0,0,0,0,0
21631.7,24369.3,23192.3,22161.2,19498.8,21015.7,19268.2,19640.4,22003.8,24848.2,28116,31946.7,32669.4,39374.3,38787.9,45167.7,46159.7,48543.7,44377.4,36187,31595,28006.8,25425.8,20511.5,16396.1,14749.2,12294.9,10836.1,8120,6461.92,4901.46,4114.33,4236.71,3573.34,3002.25,2299,2262.72,2007.5,1599.11,1874.76,1224,1297.19,1521.78,1218.43,1824.55,1467.1,2121.49,1197.42,1521.8,863.205,1534.38,997.707,890.61,1065.32,459.862,1021.83,537.013,556.763,643.62,556.445,650.894,444.584,557.745,753.45,546.426,329.941,573.799,451.007,276.162,247.096,373.941,494.587,472.982,585.974,288.565,269.82,63.1567,283.675,174.719,324.858,316.743,267.978,254.121,107.909,83.8395,112.427,-7.68975,0,178.911,108.634,110.577,67.1112,58.5031,38.755,0,40.3074,40.8422,83.3313,0,43.1462,44.0845,0,0,0,0,0,0,49.8685,0
1951.67,1553.69,1074.59,1159.63,1789.98,1398.45,2188.07,1147.15,1094.45,1015.96,1105.34,695.098,768.979,884.97,1545.21,992.91,619.63,751.233,818.809,573.159,551.319,498.442,580.939,642.095,411.433,892.517,469.756,279.653,486.818,542.718,412.2,389.162,629.865,321.724,162.838,370.673,252.965,415.536,309.221,25.2426,134.323,625.964,285.57,125.819,329.321,313.922,326.723,334.986,74.9855,289.108,348.877,118.315,189.462,250.368,249.002,58.2189,305.551,80.1988,78.372,210.267,262.468,80.0045,216.835,207.008,203.148,282.027,-2.42879,173.73,179.252,17.4521,383.068,15.0328,127.507,239.243,-19.5553,16.5643,121.679,110.641,-11.3973,51.4558,157.782,0,80.5323,17.758,33.8197,-10.8111,0,-40.2859,137.524,0,0,37.542,3.29294,-50.2754,0,0,0,0,0,0,0,0,90.7481,0,0,0,0,0,163.083
3488.92,3434.25,1790.41,3404.1,2694.72,3218.75,2657.58,3624.93,2952.34,3472.77,4360.73,4328.69,2216.35,4192.83,4474.93,3985.32,4343.98,4193.27,5361.34,4850.99,4994.33,4398.01,4028.49,3522.86,4180.95,3558.55,2696.72,4809.59,1596.18,3470.93,2773.8,2361.63,2051.26,1876.48,2268.56,1568.46,1866.39,2056.25,1710.06,2367.12,1547.19,1108.15,831.184,1074.71,578.569,1305.36,499.055,694.429,582.072,640.245,187.707,505.521,421.046,404.762,722.643,63.5043,71.4144,242.445,211.858,71.8413,174.668,191.894,352.993,152.876,276.934,168.475,-14.5119,697.927,516.955,397.079,397.427,218.447,299.812,61.9398,372.411,421.396,214.789,208.684,373.713,50.3167,42.8994,354.045,327.054,0,168.118,102.565,103.769,0,-34.4598,-0.720735,0,37.542,0,0,39.5071,0,0,0,0,0,0,0,0,139.337,0,0,0,0,0
6334.76,5385.2,8793.57,8541.51,7836.77,6815.28,7691.32,6876.66,7043.2,7297.36,8601.96,10889.4,17888.2,28628.6,34701.8,38918.5,43651.1,40694.3,37752,40224.9,41907.8,41493.4,42529.2,38727.2,34437.2,31887.7,29190.9,21998.2,21837.9,17813.5,13470.8,13686.4,10650.1,7424.85,5295.01,4116.35,2139.22,3003.4,1388.13,2445.42,1035.24,1196.58,1563.58,904.105,842.066,947.931,1062.72,961.902,952.995,588.031,582.174,1538.74,1594.27,894.139,453.615,850.953,1277.93,1037.67,333.586,394.808,703.292,756.544,214.747,420.247,114.909,308.561,870.033,321.442,503.304,240.082,449.124,297.059,347.365,190.272,154.949,184.566,312.599,248.329,106.726,173.407,191.202,83.4819,-9.47799,99.0883,100.871,5.50878,53.8001,105.537,83.9329,-2.62979,51.4494,37.542,38.2687,0,117.635,81.5188,0,0,0,0,88.1691,0,0,46.4455,0,47.905,0,0,0
479.751,1811.5,1551.08,1237.06,1551.45,1240.16,1590.51,2475.69,2192.89,2760.27,2714.53,2625.74,3092.16,3959.29,4125.9,3571.06,3477.21,3921.57,3205.59,2997.1,3451.32,2866.39,3544.21,2656.83,5173.38,7555.95,7059.34,9443.56,6668.77,6711.74,6292.01,5722.26,6307.24,5975.98,3518.94,3064.45,3044.16,2342.54,2043.35,1743.89,1733.88,714.11,482.979,570.285,477.713,875.205,701.769,885.625,67.258,432.932,339.478,493.639,273.123,631.926,241.439,326.74,159.94,542.128,92.9639,402.53,446.834,221.206,119.114,167.174,301.139,457.08,292.383,349.592,61.8746,155.833,416.013,228.647,374.333,179.799,273.987,182.665,126.243,282.728,-83.8406,55.6247,143.68,104.533,0,132.118,0,68.377,0,0,0,108.634,0,75.084,191.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23082.2,16285.6,17838.7,16930.2,16728.5,17687.7,15785.7,17147.5,14146.5,17141.6,16402,15625.9,17567,16553.6,18374.3,17599.2,14566,17896.9,17290.5,11499,11926.1,12216.8,11309.3,8677.89,9786.17,7542.82,6063.41,6253.75,4755.59,5587.89,2957.77,4969.27,2480.47,2763.61,1305.59,1377.56,1591.66,697.034,1099.61,596.332,511.838,646.211,476.53,514.816,919.299,454.408,119.29,278.977,156.045,770.321,241.491,145.065,228.957,174.162,319.28,415.72,420.927,804.573,313.793,333.155,163.491,192.132,612.548,99.1579,172.398,206.955,310.935,68.6042,249.184,70.4922,184.438,111.328,-1.78798,104.915,119.335,90.5023,49.1536,42.5246,49.8236,75.4751,5.99863,26.1333,130.822,50.4762,49.4866,0,34.5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398.75,603.446,1007.1,835.023,979.344,830.737,1046.9,417.905,1332.7,818.937,493.714,833.622,843.315,318.087,636.335,1055.77,707.973,1222.4,1816.26,567.377,912.211,677.156,648.532,507.502,854.04,686.13,203.431,802.486,957.864,544.138,833.603,828.603,1038.29,482.508,139.228,391.434,305.495,373.088,122.846,99.6674,499.738,531.316,314.502,68.3552,65.8837,104.015,288.867,418.113,309.966,490.004,547.315,336.527,418.422,139.188,465.7,31.0416,168.855,187.192,329.879,376.154,271.939,101.765,57.8335,131.251,-1.17247,134.052,127.103,279.28,124.128,60.285,139.118,-0.0487087,20.1584,113.059,124.74,181.005,91.259,0,31.0099,31.536,-3.96321,42.4945,65.4108,0,0,20.1587,14.1945,0,0,0,0,0,0,0,0,120.922,0,0,0,0,0,0,0,0,0,0,0,0,0
1439.25,121.853,558.424,881.502,348.127,369.216,959.654,582.147,79.4144,303.619,363.877,357.585,122.441,908.194,310.34,117.317,113.315,227.22,433.118,418.55,461.646,140.519,370.619,193.681,225.58,205.135,219.23,336.367,127.362,348.728,207.929,317.356,427.517,95.3956,141.297,460.169,423.214,443.406,780.65,265.335,520.208,129.705,246.826,656.526,4.26738,169.522,-67.2264,146.691,-90.2046,292.616,185.116,46.9075,351.452,218.299,323.272,14.1503,80.4577,377.375,474.066,387.735,271.382,195.657,147.621,199.835,189.905,8.98134,185.068,0.878263,84.3904,5.12151,20.2515,70.4246,-17.9825,-8.26989,179.003,241.34,0,30.7225,62.0198,138.403,-17.7636,64.3717,98.1161,0,33.6236,20.1587,14.1945,0,0,0,0,0,0,43.0122,35.1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719.626,483.92,446.524,179.806,418.899,553.824,348.965,83.1639,238.243,379.523,128.045,155.358,599.44,386.259,373.477,111.51,202.859,293.054,107.449,240.19,167.579,180.998,629.238,255.423,190.336,578.491,784.478,351.191,180.559,287.49,185.844,405.389,418.721,787.195,464.596,673.947,150.814,520.476,608.208,468.032,431.368,271.493,298.49,619.851,312.026,939.04,589.963,520.982,95.5228,276.002,508.274,445.727,297.062,383.709,203.466,167.518,199.116,300.675,39.0791,223.046,509.361,7.09458,261.94,138.423,91.0551,187.151,254.376,136.681,58.5766,-14.1813,86.9656,55.5443,62.0519,120.386,146.752,150.837,21.9825,13.2304,0,0,159.494,0,0,0,6.31389,61.957,0,0,0,0,258.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,482.757,559.503,208.756,489.672,553.824,0,251.577,523.195,575.209,786.608,784.122,777.967,714.972,557.395,471.378,334.069,328.115,821.231,626.739,480.882,404.604,519.237,640.125,452.681,743.701,971.828,590.031,490.046,403.205,1062.84,154.811,559.973,748.448,268.036,604.77,733.582,900.136,871.238,329.728,167.094,602.232,284.858,812.275,343.067,325.165,353.636,511.374,154.791,405.108,437.579,45.3689,12.673,144.446,300.563,127.644,238.856,179.01,247.662,107.037,113.011,70.2298,306.239,331.838,75.3334,43.4234,293.033,251.139,48.667,43.6588,-2.71161,127.67,154.169,0,59.6677,120.67,91.259,0,94.518,-6.10713,23.9945,104.533,0,0,0,0,0,0,0,0,0,0,76.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719.626,965.514,671.403,626.267,587.606,461.52,456.378,313.427,476.486,379.523,582.203,136.993,257.263,755,514.417,413.132,249.631,818.364,873.81,633.656,663.927,347.958,345.752,661.631,769.934,560.278,496.291,600.646,476.343,251.954,434.493,125.63,523.968,871.231,510.199,604.827,599.76,558.088,706.665,487.574,707.111,323.218,678.941,347.424,470.064,530.973,366.411,502.484,222.073,290.556,190.904,135.96,172.718,284.469,332.397,54.4349,255.297,287.976,228.276,-2.95528,56.175,165.987,32.766,56.6684,285.082,36.6488,18.2079,-4.2405,-14.4846,-2.8952,89.8135,10.3761,77.0844,-7.24073,-23.4872,33.9026,-49.848,0,-29.5215,88.5009,0,0,0,-26.2875,-36.5241,0,0,70.3581,0,108.634,0,0,76.5373,0,0,0,0,0,127.623,0,0,0,0,0,0,0,0,0,0
479.751,603.446,559.503,730.645,391.737,369.216,697.93,748.475,397.072,652.45,611.63,417.797,199.545,398.838,416.703,661.921,342.911,381.719,600.378,573.306,382.115,290.24,196.344,509.299,532.224,158.897,543.489,799.141,311.431,530.91,371.872,599.39,363.309,429.023,580.985,465.974,565.351,234.262,544.875,288.815,726.246,352.427,283.669,208.861,332.303,169.238,198.963,550.881,788.685,374.234,615.464,513.497,821.36,283.732,552.197,623.063,324.886,354.836,155.7,135.61,287.465,151.115,307.162,286.112,214.045,227.951,120.7,65.8689,94.1242,19.7524,117.869,14.2035,-33.8292,44.5162,-75.994,85.362,37.8512,92.1674,0,63.072,95.6967,-11.0209,278.636,165.147,100.871,136.754,0,140.716,35.7823,36.2114,0,0,0,0,0,0,122.527,0,0,0,0,0,0,0,0,0,0,0,0
3183.71,4554.48,3453.39,3742.13,3552.8,3173.74,2993.26,4520.5,3523.59,3064.05,2946.78,2738.47,3420.23,2368.37,2887.98,3663.79,4964.09,5236.42,4523.34,5301.22,5446.67,5895.42,3869.51,4989.93,5132.56,4564.63,3679.6,4365.29,4351.85,4466.49,3563.75,2720.62,2514.65,2060.68,2313.93,1044.4,1132.88,1256.66,1106.07,866.921,1045.01,734.503,527.746,824.63,547.745,1062.87,1100.06,888.075,654.3,496.064,901.314,569.518,306.996,257.136,83.1987,422.668,391.476,706.186,780.803,497.778,475.741,285.685,554.12,536.977,451.528,853.914,671.87,638.117,503.805,446.082,699.398,624.64,794.176,1145.16,833.044,937.91,704.109,233.49,688.085,473.448,145.023,264.051,471.546,268.914,101.131,278.033,149.593,-5.30049,60.5188,71.9423,0,0,14.9515,-33.5169,118.521,0,0,83.3313,0,215.731,0,44.731,0,92.8911,0,0,0,0,108.722
4862.84,4798.19,6570.01,6440.48,7675.77,9834.72,12383.3,12719,14835.8,15702.3,11769.5,12796,12054.3,12263,15660,19079.1,23893.9,27209.6,31045.4,27405.8,26461.7,27682.7,19048.1,16276.9,13903.1,11383.7,7942.56,6258.85,5032.13,3855.97,2679.53,1896.03,1435.99,1281.16,1384.32,357.357,189.829,696.482,322.512,584.104,200.637,230.518,538.03,418.515,463.153,514.49,1156.45,804.956,602.51,661.265,787.913,663.15,876.147,983.861,774.899,1083.82,739.034,452.647,545.012,721.68,507.246,946.979,426.255,713.209,692.344,543.367,596.82,596.556,626.779,400.723,265.636,29.0883,107.109,124.295,333.467,270.581,131.423,413.514,85.9947,-7.03797,118.189,89.2103,-32.2785,99.0883,100.871,0,207.539,0,127.184,52.3473,36.859,29.7712,7.92127,155.02,79.0141,0,81.6845,0,0,0,0,0,0,0,0,0,0,0,0
15482.7,11643.4,12191.3,15596.9,15327.4,17822.4,19148,20305.2,23021.6,23730,26768.7,29077.4,34538.5,37745.1,35898.9,33319.4,36014.2,33667.5,37315.1,33851.5,31399.6,28824,24568.2,20046.4,17886.4,14907.2,11232.9,9143.28,6254.13,4269.68,4435.03,1605.79,1865.06,1516.59,699.503,1003.06,700.642,360.389,189.493,910.295,995.35,506.948,468.473,75.7602,427.824,426.129,526.454,371.794,899.852,934.743,488.419,871.911,686.828,572.895,650.057,288.681,571.831,808.91,677.579,744.683,657.603,503.208,660.129,492.508,682.426,520.978,851.594,708.663,472.2,369.947,705.527,570.325,239.905,384.65,592.148,190.062,401.7,251.655,490.228,118.07,198.126,-105.348,212.798,0,100.871,68.377,242.129,231.031,301.741,108.634,0,0,0,0,39.5071,443.382,40.8422,0,0,0,0,0,0,0,0,0,0,0,0
22667.7,23003.2,24950.2,24685.2,22540.7,23049.6,21981,22367.6,19564.6,23424.5,20688.4,20618.6,18841,19073.6,18031.7,16942.9,17840.8,16806.3,17819.9,18047.9,15921.4,13874.5,13409.8,11690.7,14375.3,8525.61,8168.16,8752.07,7913.48,6246.96,3946.99,3346.57,3309.78,1831.34,1711.37,1704.38,789.54,1270.6,825.999,950.839,359.996,552.387,519.449,660.07,454.741,759.023,610.629,963.159,623.782,802.262,555.555,685.297,838.675,346.095,285.768,549.251,512.08,635.988,612.306,570.039,681.166,997.782,992.807,434.102,390.952,561.51,414.112,327.749,440.68,59.3589,584.759,-43.4572,141.378,477.522,360.756,328.146,63.6249,131.835,-12.8265,173.948,5.99863,58.3191,98.1161,99.0883,168.118,0,0,70.3581,0,0,102.921,7.79839,191.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18426.5,16206.1,17427.6,16636.6,14663.1,13947.4,14545,12449.8,13068.2,10635.4,9979.73,10802.4,10823.2,10581.7,11076.9,9687.01,10235,9945.48,9467.05,7501.61,7911.49,7844.57,7377.16,7635.92,6169.98,4893.67,4225.02,3755.65,3251.21,5501.45,2918.34,3076.33,2651.93,3913.71,2553.33,2148.11,1716.83,1679.84,1762.59,1795.28,1391.21,1959.27,1399.93,1686.02,1639.85,1243.17,913.424,1127.41,930.255,530.969,1204.88,1002.07,1032.31,862.689,954.156,622.841,727.893,736.666,371.597,384.612,146.933,437.061,330.918,95.1887,282.371,203.812,396.116,304.771,30.8776,319.289,197.334,142.77,217.764,19.9682,-3.92405,90.5023,30.4197,31.9828,31.6934,38.4611,92.2533,-3.85622,32.7054,0,0,-14.3399,-7.68975,0,0,0,0,75.084,119.937,33.5592,0,80.6149,0,0,0,0,44.0845,0,0,0,0,0,0,0,0
12811.4,9014.02,12211.6,10884.4,8368.19,9822.83,9853.31,9471.42,7769.31,5582.09,9685.25,8732.75,8061.92,8087.91,8697.8,8410.52,8151.05,7268.05,7070.85,6419.22,4707.63,5302.72,4076.02,5586.36,3635.47,4268.11,2829.61,2629.98,2205.93,2778.93,1916.84,1278.22,1109.73,874.386,1440.08,559.623,219.344,535.375,876.919,224.8,373.611,90.9679,164.395,96.765,357.707,111.334,288.482,215.302,112.246,27.4217,210.417,143.894,353.166,72.3044,212.042,66.1373,61.5949,244.196,80.1086,12.2778,67.0636,25.4422,-1.4764,4.07693,338.979,35.691,77.7053,51.1839,62.9401,14.3685,72.4317,16.3782,58.7877,0,0,90.5023,91.259,62.9137,29.5274,0,0,0,0,0,100.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719.626,485.084,221.644,104.378,195.869,461.52,87.2413,498.984,0,121.117,174.978,67.791,64.3997,192.51,248.771,240.294,53.8989,106.247,273.339,-5.7898,364.186,251.928,241.368,190.341,139.491,273.26,88.0626,373.087,121.687,215.615,1.10438,-3.43037,109.395,32.4387,0.521341,-2.87978,-10.514,93.0405,29.2199,54.6421,-28.3849,39.555,58.2703,81.9873,-6.53922,-3.04692,86.42,111.935,71.8997,3.23219,189.713,216.637,138.695,-25.5544,131.692,-1.65138,22.1425,10.0326,19.8134,84.1667,-23.8944,90.0547,27.0842,0,112.914,141.5,0,0,42.4795,72.0098,0,0,88.1816,58.9977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,97.9343,92.3041,0,166.328,0,75.9047,72.7753,138.772,334.579,-0.79498,61.4046,419.733,55.436,56.6886,171.96,313.791,361.029,151.275,192.136,35.9285,93.3853,226.906,163.891,-0.151112,14.4955,27.9749,118.708,-9.81948,113.872,297.995,-8.73901,-2.81799,249.63,3.11148,-1.27869,-13.4521,-13.5894,156.726,15.1135,-1.70341,109.98,50.2784,-15.2415,-18.8713,-37.5518,68.1983,137.575,62.4667,20.019,94.5433,28.4507,-24.4602,-24.0388,106.961,95.2236,188.661,56.4824,42.9152,-30.4231,53.8555,-40.3421,-6.42253,0,160.513,-15.7682,-4.20542,0,-27.9607,0,29.4989,83.9062,-10.2564,98.3072,23.6042,0,0,31.8989,32.1859,0,0,67.2472,0,0,0,35.7823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,111.901,0,0,0,0,83.1639,158.829,151.809,0,210.21,134.226,-0.0395544,0.0121822,-3.42959,-0.348605,-2.5349,52.2433,370.739,104.238,0.232761,49.3215,-4.3859,-0.258398,217.887,-5.1083,124.918,125.178,114.425,-8.72522,-6.84263,-6.69355,109.064,-3.01316,204.774,96.0095,97.2506,-7.31711,129.775,127.816,87.1582,87.4398,57.0311,-0.0893502,100.032,141.455,15.6659,119.884,-14.8154,84.4376,-9.01941,85.5301,75.8023,17.5728,-6.66467,171.183,13.9414,44.5946,-26.6902,73.5292,112.172,26.6462,-30.8712,102.596,200.098,43.5914,-19.5405,166.538,85.0106,0,58.3193,0,0,0,82.8478,52.221,0,124.04,94.608,0,0,0,0,0,0,0,0,0,36.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,120.689,671.403,956.931,430.563,778.641,261.724,83.1639,778.787,90.5832,27.635,109.649,461.377,111.405,83.0675,178.829,117.47,169.495,109.653,-1.08278,271.668,429.271,140.751,90.9146,270.886,135.057,-5.18333,76.1003,40.9634,39.1077,112.186,298.935,171.57,118.238,188.336,26.406,87.3299,201.737,19.1933,-2.72117,186.899,158.544,37.4049,10.4968,419.923,136.854,14.8119,113.509,240.739,-22.5915,65.4606,11.487,117.314,65.0673,285.344,270.918,36.0324,92.5692,15.2836,-11.1822,104.483,77.2728,171.686,-28.0335,-10.1892,48.3488,-25.6033,23.2837,37.6449,227.335,76.2538,-3.59919,-8.64707,15.7375,-23.4872,152.676,29.9435,-19.4264,16.94,93.3439,25.6233,-11.2047,0,0,0,68.377,0,70.3581,0,120.758,0,59.5423,15.8425,0,79.0141,0,0,0,0,0,0,0,0,0,47.1644,0,0,0,0
305.208,329.196,111.901,104.378,153.208,40.2081,348.965,83.1639,635.315,75.9047,436.652,137.237,62.7324,515.985,246.64,601.002,284.639,54.4062,387.812,422.322,442.697,320.957,389.052,329.933,273.51,218.482,505.801,78.4709,118.359,70.5886,104.46,98.0371,94.7719,132.998,120.94,167.419,443.902,143.28,114.223,163.126,206.862,250.427,263.101,165.576,331.407,72.95,227.818,22.8387,133.934,26.6695,44.7832,302.596,226.362,163.581,137.052,292.429,141.962,135.462,160.372,49.2449,268.801,133.024,124.72,116.17,98.0015,159.833,16.5941,109.903,228.488,333.855,77.4155,87.4789,84.6056,3.33821,59.6677,60.3349,0,110.641,25.9915,157.68,0,0,32.7054,0,0,0,69.1796,0,0,0,0,37.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.3332,811.953,335.702,521.889,293.803,92.3041,174.483,498.984,555.901,272.926,393.304,699.387,130.974,321.925,61.1163,604.204,331.988,126.894,162.502,647.286,849.614,145.77,335.566,238.628,85.5031,38.9739,203.601,168.673,343.257,261.373,603.825,142.229,214.79,19.74,169.592,119.577,331.139,75.2514,92.5874,212.451,7.23972,116.618,154.916,239.287,91.6574,256.985,212.447,204.263,156.105,124.38,219.041,157.471,39.4479,369.403,13.5118,194.785,102.652,75.4495,311.028,68.356,249.222,48.3426,28.5,287.255,212.746,346.415,-9.39243,6.38017,74.7547,-4.39112,133.031,117.653,-12.8827,42.8648,81.6935,-31.1117,0.0900967,5.91498,39.1351,0,-56.4061,-3.67364,1.05571,-22.7985,0,0,0,0,0,144.846,-15.4327,-60.7843,0,0,118.521,0,40.8422,0,0,0,0,0,0,0,0,0,147.191,0,0
239.875,0,0,208.756,195.869,92.3041,0,166.328,238.243,379.523,218.326,279.466,65.5136,492.209,326.171,54.1001,520.828,-10.7238,384.167,257.919,771.844,90.1841,162.315,253.462,823.169,301.88,446.733,482.702,109.011,346.841,300.923,313.234,168.752,317.167,353.299,288.454,291.201,296.352,57.6876,52.0012,321.67,338.534,249.661,325.855,71.4583,230.335,45.1478,188.77,67.1433,112.605,117.456,31.2646,69.6384,141.291,126.703,127.925,271.146,9.32097,-0.54941,148.625,142.916,108.143,53.8113,215.032,27.4573,359.394,95.7177,73.6234,81.4802,174.901,20.6719,-20.8762,-6.64092,19.3277,-13.8361,100.157,60.8393,61.445,-90.5436,-2.23556,17.0629,-24.2975,0,0,33.6236,0,0,0,71.5646,0,0,0,234.743,33.5592,25.7474,54.3459,0,0,0,0,0,0,0,0,0,0,0,0,0
